NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0220-3596,HUMAN OTC DRUG,Natrum muriaticum,,SODIUM CHLORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM CHLORIDE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3597,HUMAN OTC DRUG,Natrum muriaticum,,SODIUM CHLORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM CHLORIDE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3598,HUMAN OTC DRUG,Natrum muriaticum,,SODIUM CHLORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM CHLORIDE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3599,HUMAN OTC DRUG,Natrum muriaticum,,SODIUM CHLORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM CHLORIDE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3600,HUMAN OTC DRUG,Natrum muriaticum,,SODIUM CHLORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM CHLORIDE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3601,HUMAN OTC DRUG,Natrum muriaticum,,SODIUM CHLORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM CHLORIDE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3604,HUMAN OTC DRUG,Natrum phosphoricum,,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3605,HUMAN OTC DRUG,Natrum phosphoricum,,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3608,HUMAN OTC DRUG,Natrum phosphoricum,,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3609,HUMAN OTC DRUG,Natrum phosphoricum,,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3611,HUMAN OTC DRUG,Natrum phosphoricum,,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",6,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3617,HUMAN OTC DRUG,Natrum phosphoricum,,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3626,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3627,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3629,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,6,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3631,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3634,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3635,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3638,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3639,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3642,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3643,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3646,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,12,[hp_X]/12[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3647,HUMAN OTC DRUG,Natrum sulphuricum,,SODIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,SODIUM SULFATE,30,[hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3649,HUMAN OTC DRUG,Niccolum metallicum,,NICKEL,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NICKEL,15,[hp_C]/15[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Standardized Chemical Allergen [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3650,HUMAN OTC DRUG,Niccolum metallicum,,NICKEL,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NICKEL,30,[hp_C]/30[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Standardized Chemical Allergen [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3657,HUMAN OTC DRUG,Nicotinum,,NICOTINE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NICOTINE,30,[hp_C]/30[hp_C],"Cholinergic Nicotinic Agonist [EPC], Nicotine [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3665,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,6,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3677,HUMAN OTC DRUG,Nux moschata,,NUTMEG,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NUTMEG,6,[hp_C]/6[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Food Additives [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3681,HUMAN OTC DRUG,Nux Vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,20120101,,UNAPPROVED HOMEOPATHIC,,Laboratoires Boiron,STRYCHNOS NUX-VOMICA SEED,30,[hp_C]/1,"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3683,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,3,[hp_C]/3[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3684,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3685,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3686,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3687,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3688,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3689,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3690,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3691,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3692,HUMAN OTC DRUG,Nitricum acidum,,NITRIC ACID,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NITRIC ACID,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3695,HUMAN OTC DRUG,Nux moschata,,NUTMEG,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NUTMEG,9,[hp_C]/9[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Food Additives [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3696,HUMAN OTC DRUG,Nux moschata,,NUTMEG,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NUTMEG,12,[hp_C]/12[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Food Additives [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3697,HUMAN OTC DRUG,Nux moschata,,NUTMEG,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NUTMEG,30,[hp_C]/30[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Food Additives [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3698,HUMAN OTC DRUG,Nux moschata,,NUTMEG,PELLET,ORAL,19830303,,UNAPPROVED MEDICAL GAS,,Boiron,NUTMEG,200,[kp_C]/200[kp_C],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Food Additives [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3699,HUMAN OTC DRUG,Nux moschata,,NUTMEG,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,NUTMEG,1,[hp_M]/[hp_M],"Allergens [CS], Cell-mediated Immunity [PE], Dietary Proteins [CS], Food Additives [CS], Increased Histamine Release [PE], Non-Standardized Food Allergenic Extract [EPC], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3702,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,5,[hp_C]/5[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3703,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,6,[hp_C]/6[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3704,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,9,[hp_C]/9[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3705,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,12,[hp_C]/12[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3706,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,15,[hp_C]/15[hp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3707,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,200,[kp_C]/200[kp_C],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3708,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,1,[hp_M]/[hp_M],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3709,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,10,[hp_M]/10[hp_M],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3710,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,4,[hp_X]/4[hp_X],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3711,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,6,[hp_X]/6[hp_X],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3712,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,12,[hp_X]/12[hp_X],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-3713,HUMAN OTC DRUG,Nux vomica,,STRYCHNOS NUX-VOMICA SEED,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,STRYCHNOS NUX-VOMICA SEED,30,[hp_X]/30[hp_X],"Allergens [CS], Cell-mediated Immunity [PE], Increased Histamine Release [PE], Increased IgG Production [PE], Non-Standardized Plant Allergenic Extract [EPC], Plant Proteins [CS], Seed Storage Proteins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
