NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0220-0904,HUMAN OTC DRUG,Bromium,,BROMINE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BROMINE,6,[hp_X]/6[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0907,HUMAN OTC DRUG,Bromium,,Bromine,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BROMINE,6,[hp_X]/6[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0909,HUMAN OTC DRUG,Bromium,,BROMINE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BROMINE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0915,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,4,[hp_X]/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0925,HUMAN PRESCRIPTION DRUG,Bufo rana,,BUFO BUFO CUTANEOUS GLAND,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BUFO BUFO CUTANEOUS GLAND,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0939,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0940,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0941,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0942,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0943,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0944,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0945,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0946,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0947,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0948,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,6,[hp_X]/6[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0949,HUMAN OTC DRUG,Bryonia,,BRYONIA ALBA ROOT,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BRYONIA ALBA ROOT,30,[hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0951,HUMAN PRESCRIPTION DRUG,Bufo rana,,BUFO BUFO CUTANEOUS GLAND,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BUFO BUFO CUTANEOUS GLAND,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0952,HUMAN PRESCRIPTION DRUG,Bufo rana,,BUFO BUFO CUTANEOUS GLAND,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BUFO BUFO CUTANEOUS GLAND,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0953,HUMAN PRESCRIPTION DRUG,Bufo rana,,BUFO BUFO CUTANEOUS GLAND,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BUFO BUFO CUTANEOUS GLAND,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0954,HUMAN PRESCRIPTION DRUG,Bufo rana,,BUFO BUFO CUTANEOUS GLAND,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,BUFO BUFO CUTANEOUS GLAND,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0956,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0957,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0958,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0959,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0960,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0961,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0962,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0963,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0964,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0965,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,8,[hp_X]/8[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0966,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,12,[hp_X]/12[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0967,HUMAN OTC DRUG,Calcarea phosphorica,,TRIBASIC CALCIUM PHOSPHATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,TRIBASIC CALCIUM PHOSPHATE,30,[hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0970,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,5,[hp_C]/5[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0971,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,6,[hp_C]/6[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0972,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,9,[hp_C]/9[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0973,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0974,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0975,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0976,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0977,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0978,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0979,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,12,[hp_X]/12[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0980,HUMAN OTC DRUG,Calcarea fluorica,,CALCIUM FLUORIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM FLUORIDE,30,[hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0983,HUMAN OTC DRUG,Calcarea carbonica,,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0984,HUMAN OTC DRUG,Calcarea carbonica,,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0985,HUMAN OTC DRUG,Calcarea carbonica,,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",1,[hp_M]/[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0986,HUMAN OTC DRUG,Calcarea carbonica,,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",10,[hp_M]/10[hp_M],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0987,HUMAN OTC DRUG,Calcarea carbonica,,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",12,[hp_X]/12[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0988,HUMAN OTC DRUG,Calcarea carbonica,,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,"OYSTER SHELL CALCIUM CARBONATE, CRUDE",30,[hp_X]/30[hp_X],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0991,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,6,[hp_C]/6[hp_C],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0992,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,9,[hp_C]/9[hp_C],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0995,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,12,[hp_C]/12[hp_C],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0996,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,15,[hp_C]/15[hp_C],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-0999,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,30,[hp_C]/30[hp_C],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1000,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,200,[kp_C]/200[kp_C],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1003,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,1,[hp_M]/[hp_M],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1004,HUMAN OTC DRUG,Calcarea sulphurica,,CALCIUM SULFATE ANHYDROUS,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CALCIUM SULFATE ANHYDROUS,30,[hp_X]/30[hp_X],"Blood Coagulation Factor [EPC], Calcium [CS], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1006,HUMAN OTC DRUG,Cadmium metallicum,,CADMIUM,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CADMIUM,15,[hp_C]/15[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1007,HUMAN OTC DRUG,Cadmium metalllicum,,CADMIUM,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CADMIUM,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1014,HUMAN OTC DRUG,Cadmium sulphuratum,,CADMIUM SULFIDE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CADMIUM SULFIDE,30,[hp_C]/30[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1015,HUMAN OTC DRUG,Cadmium sulphuratum,,CADMIUM SULFIDE,PELLET,ORAL,20240101,,UNAPPROVED HOMEOPATHIC,,Boiron,CADMIUM SULFIDE,200,[kp_C]/200[kp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0220-1018,HUMAN OTC DRUG,Cadmium sulphuricum,,CADMIUM SULFATE,PELLET,ORAL,19830303,,UNAPPROVED HOMEOPATHIC,,Boiron,CADMIUM SULFATE,12,[hp_C]/12[hp_C],,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
