NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0093-3134,HUMAN PRESCRIPTION DRUG,Camrese,,Levonorgestrel / Ethinyl Estradiol and Ethinyl Estradiol,KIT,,20110728,,NDA AUTHORIZED GENERIC,NDA021840,"Teva Pharmaceuticals USA, Inc.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3145,HUMAN PRESCRIPTION DRUG,Cephalexin,,Cephalexin,CAPSULE,ORAL,19900930,,ANDA,ANDA062702,"Teva Pharmaceuticals USA, Inc.",CEPHALEXIN,250,mg/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3147,HUMAN PRESCRIPTION DRUG,Cephalexin,,Cephalexin,CAPSULE,ORAL,19900930,,ANDA,ANDA062702,"Teva Pharmaceuticals USA, Inc.",CEPHALEXIN,500,mg/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3160,HUMAN PRESCRIPTION DRUG,Cefdinir,,Cefdinir,CAPSULE,ORAL,20070509,,ANDA,ANDA065368,"Teva Pharmaceuticals USA, Inc.",CEFDINIR,300,mg/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3174,HUMAN PRESCRIPTION DRUG,Albuterol Sulfate,HFA,Albuterol Sulfate,"AEROSOL, METERED",RESPIRATORY (INHALATION),20190116,,NDA AUTHORIZED GENERIC,NDA021457,"Teva Pharmaceuticals USA, Inc.",ALBUTEROL SULFATE,90,ug/1,"Adrenergic beta2-Agonists [MoA], beta2-Adrenergic Agonist [EPC]",,N,20251231,J45.9,"[{""icd10_code"":""J45.9"",""description"":""Asthma, unspecified"",""confidence"":0.7,""context"":""asthma rescue""},{""icd10_code"":""J44.1"",""description"":""Chronic obstructive pulmonary disease with acute exacerbation"",""confidence"":0.2,""context"":""COPD exacerbation""},{""icd10_code"":""J44.0"",""description"":""Chronic obstructive pulmonary disease with acute lower respiratory infection"",""confidence"":0.1,""context"":""COPD with infection""}]",0.70
0093-3186,HUMAN PRESCRIPTION DRUG,Penciclovir,,Penciclovir,CREAM,TOPICAL,20221114,,ANDA,ANDA212710,"Teva Pharmaceuticals USA, Inc.",PENCICLOVIR,10,mg/g,"DNA Polymerase Inhibitors [MoA], Herpesvirus Nucleoside Analog DNA Polymerase Inhibitor [EPC], Nucleoside Analog [EXT]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0093-3196,HUMAN PRESCRIPTION DRUG,Cefadroxil,,Cefadroxil,CAPSULE,ORAL,20070131,,ANDA,ANDA065282,"Teva Pharmaceuticals USA, Inc.",CEFADROXIL,500,mg/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3212,HUMAN PRESCRIPTION DRUG,Clonazepam,,Clonazepam,TABLET,ORAL,19960917,,ANDA,ANDA074569,"Teva Pharmaceuticals USA, Inc.",CLONAZEPAM,1,mg/1,"Benzodiazepine [EPC], Benzodiazepines [CS]",CIV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3213,HUMAN PRESCRIPTION DRUG,Clonazepam,,Clonazepam,TABLET,ORAL,19960918,,ANDA,ANDA074569,"Teva Pharmaceuticals USA, Inc.",CLONAZEPAM,2,mg/1,"Benzodiazepine [EPC], Benzodiazepines [CS]",CIV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3219,HUMAN PRESCRIPTION DRUG,Ketoconazole,,Ketoconazole,CREAM,TOPICAL,20190208,,ANDA,ANDA075581,"Teva Pharmaceuticals USA, Inc.",KETOCONAZOLE,20,mg/g,"Azole Antifungal [EPC], Azoles [CS], Cytochrome P450 3A4 Inhibitors [MoA], Cytochrome P450 3A5 Inhibitors [MoA], P-Glycoprotein Inhibitors [MoA]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0093-3223,HUMAN PRESCRIPTION DRUG,Estradiol,,Estradiol,INSERT,VAGINAL,20170724,,ANDA,ANDA206388,"Teva Pharmaceuticals USA, Inc.",ESTRADIOL,10,ug/1,"Estradiol Congeners [CS], Estrogen Receptor Agonists [MoA], Estrogen [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3234,HUMAN PRESCRIPTION DRUG,Sulfasalazine,,Sulfasalazine,TABLET,ORAL,20221215,,ANDA,ANDA085828,"Teva Pharmaceuticals USA, Inc.",SULFASALAZINE,500,mg/1,"Aminosalicylate [EPC], Aminosalicylic Acids [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3239,HUMAN PRESCRIPTION DRUG,Buprenorphine,,Buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20211227,,ANDA,ANDA204937,"Teva Pharmaceuticals USA, Inc.",BUPRENORPHINE,7.5,ug/h,"Partial Opioid Agonist [EPC], Partial Opioid Agonists [MoA]",CIII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3241,HUMAN PRESCRIPTION DRUG,bisoprolol fumarate and hydrochlorothiazide,,bisoprolol fumarate and hydrochlorothiazide,"TABLET, FILM COATED",ORAL,20190807,,NDA AUTHORIZED GENERIC,NDA020186,"Teva Pharmaceuticals USA, Inc.",BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,2.5; 6.25,mg/1; mg/1,"Adrenergic beta-Antagonists [MoA], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS], beta-Adrenergic Blocker [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3242,HUMAN PRESCRIPTION DRUG,bisoprolol fumarate and hydrochlorothiazide,,bisoprolol fumarate and hydrochlorothiazide,"TABLET, FILM COATED",ORAL,20190807,,NDA AUTHORIZED GENERIC,NDA020186,"Teva Pharmaceuticals USA, Inc.",BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,5; 6.25,mg/1; mg/1,"Adrenergic beta-Antagonists [MoA], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS], beta-Adrenergic Blocker [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3243,HUMAN PRESCRIPTION DRUG,bisoprolol fumarate and hydrochlorothiazide,,bisoprolol fumarate and hydrochlorothiazide,"TABLET, FILM COATED",ORAL,20190807,,NDA AUTHORIZED GENERIC,NDA020186,"Teva Pharmaceuticals USA, Inc.",BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,10; 6.25,mg/1; mg/1,"Adrenergic beta-Antagonists [MoA], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS], beta-Adrenergic Blocker [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3301,HUMAN PRESCRIPTION DRUG,Tramadol Hydrochloride,,Tramadol Hydrochloride,"TABLET, FILM COATED",ORAL,20240912,,ANDA,ANDA075977,"Teva Pharmaceuticals USA, Inc.",TRAMADOL HYDROCHLORIDE,50,mg/1,"Full Opioid Agonists [MoA], Opioid Agonist [EPC]",CIV,N,20251231,M79.3,"[{""icd10_code"":""M79.3"",""description"":""Panniculitis, unspecified"",""confidence"":0.4,""context"":""moderate pain""},{""icd10_code"":""G89.29"",""description"":""Other chronic pain"",""confidence"":0.3,""context"":""chronic pain""},{""icd10_code"":""M25.50"",""description"":""Pain in unspecified joint"",""confidence"":0.2,""context"":""joint pain""},{""icd10_code"":""G89.18"",""description"":""Other acute pain"",""confidence"":0.1,""context"":""acute pain""}]",0.40
0093-3304,HUMAN PRESCRIPTION DRUG,Reclipsen,28 Day,Desogestrel and Ethinyl Estradiol,KIT,,20170101,,ANDA,ANDA075256,"Teva Pharmaceuticals USA, Inc.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3420,HUMAN PRESCRIPTION DRUG,Cyclobenzaprine Hydrochloride,,Cyclobenzaprine Hydrochloride,"TABLET, FILM COATED",ORAL,20210720,,ANDA,ANDA071611,"Teva Pharmaceuticals USA, Inc.",CYCLOBENZAPRINE HYDROCHLORIDE,5,mg/1,"Centrally-mediated Muscle Relaxation [PE], Muscle Relaxant [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3421,HUMAN PRESCRIPTION DRUG,Cyclobenzaprine Hydrochloride,,Cyclobenzaprine Hydrochloride,"TABLET, FILM COATED",ORAL,20210720,,ANDA,ANDA071611,"Teva Pharmaceuticals USA, Inc.",CYCLOBENZAPRINE HYDROCHLORIDE,7.5,mg/1,"Centrally-mediated Muscle Relaxation [PE], Muscle Relaxant [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3422,HUMAN PRESCRIPTION DRUG,Cyclobenzaprine Hydrochloride,,Cyclobenzaprine Hydrochloride,"TABLET, FILM COATED",ORAL,20210720,,ANDA,ANDA071611,"Teva Pharmaceuticals USA, Inc.",CYCLOBENZAPRINE HYDROCHLORIDE,10,mg/1,"Centrally-mediated Muscle Relaxation [PE], Muscle Relaxant [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3425,HUMAN PRESCRIPTION DRUG,Lorazepam,,Lorazepam,TABLET,ORAL,20211011,,ANDA,ANDA072926,"Teva Pharmaceuticals USA, Inc.",LORAZEPAM,0.5,mg/1,"Benzodiazepine [EPC], Benzodiazepines [CS]",CIV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3426,HUMAN PRESCRIPTION DRUG,Lorazepam,,Lorazepam,TABLET,ORAL,20211209,,ANDA,ANDA072927,"Teva Pharmaceuticals USA, Inc.",LORAZEPAM,1,mg/1,"Benzodiazepine [EPC], Benzodiazepines [CS]",CIV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3427,HUMAN PRESCRIPTION DRUG,Lorazepam,,Lorazepam,TABLET,ORAL,20210720,,ANDA,ANDA072928,"Teva Pharmaceuticals USA, Inc.",LORAZEPAM,2,mg/1,"Benzodiazepine [EPC], Benzodiazepines [CS]",CIV,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3541,HUMAN PRESCRIPTION DRUG,Estradiol,,Estradiol,CREAM,VAGINAL,20180102,,ANDA,ANDA086069,"Teva Pharmaceuticals USA, Inc.",ESTRADIOL,0.1,mg/g,"Estradiol Congeners [CS], Estrogen Receptor Agonists [MoA], Estrogen [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3542,HUMAN PRESCRIPTION DRUG,Atomoxetine,,Atomoxetine,CAPSULE,ORAL,20170530,,ANDA,ANDA079022,"Teva Pharmaceuticals USA, Inc.",ATOMOXETINE HYDROCHLORIDE,10,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3543,HUMAN PRESCRIPTION DRUG,Atomoxetine,,Atomoxetine,CAPSULE,ORAL,20170530,,ANDA,ANDA079022,"Teva Pharmaceuticals USA, Inc.",ATOMOXETINE HYDROCHLORIDE,18,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3544,HUMAN PRESCRIPTION DRUG,Atomoxetine,,Atomoxetine,CAPSULE,ORAL,20170530,,ANDA,ANDA079022,"Teva Pharmaceuticals USA, Inc.",ATOMOXETINE HYDROCHLORIDE,25,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3545,HUMAN PRESCRIPTION DRUG,Atomoxetine,,Atomoxetine,CAPSULE,ORAL,20170530,,ANDA,ANDA079022,"Teva Pharmaceuticals USA, Inc.",ATOMOXETINE HYDROCHLORIDE,40,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3546,HUMAN PRESCRIPTION DRUG,Atomoxetine,,Atomoxetine,CAPSULE,ORAL,20170530,,ANDA,ANDA079022,"Teva Pharmaceuticals USA, Inc.",ATOMOXETINE HYDROCHLORIDE,60,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3547,HUMAN PRESCRIPTION DRUG,Atomoxetine,,Atomoxetine,CAPSULE,ORAL,20170530,,ANDA,ANDA079022,"Teva Pharmaceuticals USA, Inc.",ATOMOXETINE HYDROCHLORIDE,80,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3548,HUMAN PRESCRIPTION DRUG,Atomoxetine,,Atomoxetine,CAPSULE,ORAL,20170530,,ANDA,ANDA079022,"Teva Pharmaceuticals USA, Inc.",ATOMOXETINE HYDROCHLORIDE,100,mg/1,"Norepinephrine Reuptake Inhibitor [EPC], Norepinephrine Uptake Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3560,HUMAN PRESCRIPTION DRUG,"PEG-3350, SODIUM SULFATE, SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM ASCORBATE AND ASCORBIC ACID",,"PEG-3350, SODIUM SULFATE, SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM ASCORBATE AND ASCORBIC ACID",KIT,,20200831,,ANDA,ANDA090145,"Teva Pharmaceuticals USA, Inc.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3607,HUMAN PRESCRIPTION DRUG,Fluticasone Propionate and Salmeterol,,Fluticasone Propionate and Salmeterol,"POWDER, METERED",RESPIRATORY (INHALATION),20170428,,NDA AUTHORIZED GENERIC,NDA208799,"Teva Pharmaceuticals USA, Inc.",FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,55; 14,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3608,HUMAN PRESCRIPTION DRUG,Fluticasone Propionate and Salmeterol,,Fluticasone Propionate and Salmeterol,"POWDER, METERED",RESPIRATORY (INHALATION),20170428,,NDA AUTHORIZED GENERIC,NDA208799,"Teva Pharmaceuticals USA, Inc.",FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,113; 14,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3609,HUMAN PRESCRIPTION DRUG,Fluticasone Propionate and Salmeterol,,Fluticasone Propionate and Salmeterol,"POWDER, METERED",RESPIRATORY (INHALATION),20170428,,NDA AUTHORIZED GENERIC,NDA208799,"Teva Pharmaceuticals USA, Inc.",FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE,232; 14,ug/1; ug/1,"Adrenergic beta2-Agonists [MoA], Corticosteroid Hormone Receptor Agonists [MoA], Corticosteroid [EPC], beta2-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3630,HUMAN PRESCRIPTION DRUG,Acyclovir,,acyclovir,CREAM,TOPICAL,20190829,,NDA AUTHORIZED GENERIC,NDA021478,"Teva Pharmaceuticals USA, Inc.",ACYCLOVIR,50,mg/g,"DNA Polymerase Inhibitors [MoA], Herpes Simplex Virus Nucleoside Analog DNA Polymerase Inhibitor [EPC], Herpes Zoster Virus Nucleoside Analog DNA Polymerase Inhibitor [EPC], Herpesvirus Nucleoside Analog DNA Polymerase Inhibitor [EPC], Nucleoside Analog [EXT]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0093-3655,HUMAN PRESCRIPTION DRUG,Methylergonovine Maleate,,Methylergonovine Maleate,TABLET,ORAL,20190326,,ANDA,ANDA211455,"Teva Pharmaceuticals USA, Inc.",METHYLERGONOVINE MALEATE,0.2,mg/1,"Ergolines [CS], Ergot Derivative [EPC]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3656,HUMAN PRESCRIPTION DRUG,Buprenorphine,,Buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20181126,,ANDA,ANDA204937,"Teva Pharmaceuticals USA, Inc.",BUPRENORPHINE,5,ug/h,"Partial Opioid Agonist [EPC], Partial Opioid Agonists [MoA]",CIII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3657,HUMAN PRESCRIPTION DRUG,Buprenorphine,,Buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20181126,,ANDA,ANDA204937,"Teva Pharmaceuticals USA, Inc.",BUPRENORPHINE,10,ug/h,"Partial Opioid Agonist [EPC], Partial Opioid Agonists [MoA]",CIII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3658,HUMAN PRESCRIPTION DRUG,Buprenorphine,,Buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20181126,,ANDA,ANDA204937,"Teva Pharmaceuticals USA, Inc.",BUPRENORPHINE,15,ug/h,"Partial Opioid Agonist [EPC], Partial Opioid Agonists [MoA]",CIII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3659,HUMAN PRESCRIPTION DRUG,Buprenorphine,,Buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20181126,,ANDA,ANDA204937,"Teva Pharmaceuticals USA, Inc.",BUPRENORPHINE,20,ug/h,"Partial Opioid Agonist [EPC], Partial Opioid Agonists [MoA]",CIII,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-3727,HUMAN PRESCRIPTION DRUG,diclofenac epolamine,,diclofenac epolamine,SYSTEM,TOPICAL,20200501,,NDA AUTHORIZED GENERIC,NDA021234,Teva Pharmaceuticals USA Inc.,DICLOFENAC EPOLAMINE,0.013,g/1,"Anti-Inflammatory Agents, Non-Steroidal [CS], Cyclooxygenase Inhibitors [MoA], Decreased Prostaglandin Production [PE], Nonsteroidal Anti-inflammatory Drug [EPC]",,N,20251231,L30.9,"[{""icd10_code"":""L30.9"",""description"":""Dermatitis, unspecified"",""confidence"":0.6,""context"":""skin condition""},{""icd10_code"":""L20.9"",""description"":""Atopic dermatitis, unspecified"",""confidence"":0.2,""context"":""eczema""},{""icd10_code"":""L40.9"",""description"":""Psoriasis, unspecified"",""confidence"":0.2,""context"":""psoriasis""}]",0.60
0093-3750,HUMAN PRESCRIPTION DRUG,Tobramycin,,Tobramycin,SOLUTION,RESPIRATORY (INHALATION),20200915,,ANDA,ANDA210915,"Teva Pharmaceuticals USA, Inc.",TOBRAMYCIN,300,mg/4mL,"Aminoglycoside Antibacterial [EPC], Aminoglycosides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4000,HUMAN PRESCRIPTION DRUG,Vestura,,Drospirenone and Ethinyl Estradiol,KIT,,20210302,20260531,ANDA,ANDA078833,"Teva Pharmaceuticals USA, Inc.",,,,,,N,,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4059,HUMAN PRESCRIPTION DRUG,Cefadroxil,,Cefadroxil,TABLET,ORAL,20070131,,ANDA,ANDA062774,"Teva Pharmaceuticals USA, Inc.",CEFADROXIL,1000,mg/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4061,HUMAN PRESCRIPTION DRUG,Formoterol fumarate,,Formoterol fumarate,SOLUTION,RESPIRATORY (INHALATION),20210622,,ANDA,ANDA091141,"Teva Pharmaceuticals USA, Inc.",FORMOTEROL FUMARATE,20,ug/2mL,"Adrenergic beta2-Agonists [MoA], beta2-Adrenergic Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4067,HUMAN PRESCRIPTION DRUG,Prazosin Hydrochloride,,Prazosin Hydrochloride,CAPSULE,ORAL,20070222,,ANDA,ANDA071745,"Teva Pharmaceuticals USA, Inc.",PRAZOSIN HYDROCHLORIDE,1,mg/1,"Adrenergic alpha-Antagonists [MoA], alpha-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4068,HUMAN PRESCRIPTION DRUG,Prazosin Hydrochloride,,Prazosin Hydrochloride,CAPSULE,ORAL,20070222,,ANDA,ANDA071745,"Teva Pharmaceuticals USA, Inc.",PRAZOSIN HYDROCHLORIDE,2,mg/1,"Adrenergic alpha-Antagonists [MoA], alpha-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4069,HUMAN PRESCRIPTION DRUG,Prazosin Hydrochloride,,Prazosin Hydrochloride,CAPSULE,ORAL,20070118,,ANDA,ANDA071745,"Teva Pharmaceuticals USA, Inc.",PRAZOSIN HYDROCHLORIDE,5,mg/1,"Adrenergic alpha-Antagonists [MoA], alpha-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
